output_file,status,transparent,character_id,character_cn,character_source,naming_role,talent_slot,talent_type,talent_type_cn,talent_name_en,talent_name_cn,parent_talent_name_en,parent_talent_name_cn,description_cn,description_en,source_filename,talent_page,source_page,source_url,sha1
1058_T02.png,downloaded,unknown,1058,柯莱,Collei,burst,combat3,Elemental Burst,元素爆发,Trump-Card Kitty,猫猫秘宝,,,"请可靠的柯里安巴上阵帮忙。
投掷柯里安巴玩偶，爆发时造成草元素范围伤害，并产生柯里安巴领域。柯里安巴会在领域中不断跃动，造成草元素范围伤害。","Trusty Cuilein-Anbar comes to save the day!
Throws the doll named Cuilein-Anbar, causing an explosion that deals AoE Dendro DMG, creating a Cuilein-Anbar Zone. Cuilein-Anbar will bounce around within this zone, dealing AoE Dendro DMG.",Talent Trump-Card Kitty.png,https://genshin-impact.fandom.com/wiki/Trump-Card_Kitty,https://genshin-impact.fandom.com/wiki/File%3ATalent_Trump-Card_Kitty.png,https://static.wikia.nocookie.net/gensin-impact/images/2/2e/Talent_Trump-Card_Kitty.png/revision/latest?cb=20220824024343,88bf64b7d23c9ac8e0ca10d788fbe6724b29d975
1058_T03.png,downloaded,unknown,1058,柯莱,Collei,passive,passive1,1st Ascension Passive,突破天赋1,Floral Sidewinder,飞叶迴斜,,,"在飞叶轮返回前，如果队伍中自己的角色触发了燃烧、原激化、超激化、蔓激化、绽放、超绽放、烈绽放或月绽放反应，则会在返回时为角色赋予「新叶」状态，持续对身边的敌人造成相当于柯莱攻击力40%的草元素伤害，持续3秒。
新叶效果持续期间再次产生新叶效果时，将移除原有的效果。新叶效果造成的伤害视为元素战技伤害。","If one of your party members has triggered Burning, Quicken, Aggravate, Spread, Bloom, Hyperbloom, Burgeon, or Lunar-Bloom reactions before the Floral Ring returns, it will grant the character the Sprout effect upon return, which will continuously deal Dendro DMG equivalent to 40% of Collei's ATK to nearby opponents for 3s.
If another Sprout effect is triggered during its initial duration, the initial effect will be removed. DMG dealt by Sprout is considered Elemental Skill DMG.",Talent Floral Sidewinder.png,https://genshin-impact.fandom.com/wiki/Floral_Sidewinder,https://genshin-impact.fandom.com/wiki/File%3ATalent_Floral_Sidewinder.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cf/Talent_Floral_Sidewinder.png/revision/latest?cb=20220824024355,d424763956bf0886b0dd788ad9d18056b9b40be3
1058_T04.png,skipped_existing,unknown,1058,柯莱,Collei,passive,passive2,4th Ascension Passive,突破天赋2,The Languid Wood,徐如旷林,,,"柯里安巴领域中的角色触发燃烧、原激化、超激化、蔓激化、绽放、超绽放、烈绽放或月绽放反应时，将使领域的持续时间延长1秒。
一次猫猫秘宝中，至多通过这种方式延长3次持续时间。","When a character within the Cuilein-Anbar Zone triggers Burning, Quicken, Aggravate, Spread, Bloom, Hyperbloom, Burgeon, or Lunar-Bloom reactions, the Zone's duration will be increased by 1s.
A single Trump-Card Kitty can be extended this way by up to 3s.",Talent The Languid Wood.png,https://genshin-impact.fandom.com/wiki/The_Languid_Wood,https://genshin-impact.fandom.com/wiki/File%3ATalent_The_Languid_Wood.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cb/Talent_The_Languid_Wood.png/revision/latest?cb=20220824024357,8490b6a7912220288bcdd224194c34efe5ab3d36
1058_T05.png,downloaded,unknown,1058,柯莱,Collei,passive,passive3,Utility Passive,探索天赋,Gliding Champion of Sumeru,「须弥飞行冠军」,,,"队伍中自己的角色滑翔消耗的体力降低20%。
无法与效果完全相同的固有天赋叠加。","Decreases gliding Stamina consumption for your own party members by 20%.
Not stackable with Passive Talents that provide the exact same effects.",Talent Gliding Champion of Sumeru.png,https://genshin-impact.fandom.com/wiki/Gliding_Champion_of_Sumeru,https://genshin-impact.fandom.com/wiki/File%3ATalent_Gliding_Champion_of_Sumeru.png,https://static.wikia.nocookie.net/gensin-impact/images/d/d3/Talent_Gliding_Champion_of_Sumeru.png/revision/latest?cb=20220813142444,47c4c79bec7a49149f4253e2485b32ae7f5818fd
1059_T01.png,downloaded,unknown,1059,提纳里,Tighnari,skill,combat2,Elemental Skill,元素战技,Vijnana-Phala Mine,识果种雷,,,"提纳里向前投掷识种心雷，造成草元素范围伤害，并产生识蕴领域，神秘的幻象会持续嘲讽其中的敌人，吸引火力。
此外，提纳里将获得「通塞识」效果，使其花筥箭所需的蓄力时间减少2.4秒，该效果将在持续时间结束或提纳里发射3次花筥箭后消失。","Tighnari throws a Vijnana Stormheart ahead that deals AoE Dendro DMG, creating a Vijnana-Khanda Field that creates mysterious illusions that taunt opponents and draw their fire.
Additionally, Tighnari gains the Vijnana Suffusion effect, which will decrease the Wreath Arrow's charging time by 2.4s. This effect will dissipate once the skill duration ends or after Tighnari has fired 3 Wreath Arrows.",Talent Vijnana-Phala Mine.png,https://genshin-impact.fandom.com/wiki/Vijnana-Phala_Mine,https://genshin-impact.fandom.com/wiki/File%3ATalent_Vijnana-Phala_Mine.png,https://static.wikia.nocookie.net/gensin-impact/images/f/f9/Talent_Vijnana-Phala_Mine.png/revision/latest?cb=20220824024441,294f5353d8a563cbae3c07d3e21d95b13acda07b
1059_T02.png,skipped_existing,unknown,1059,提纳里,Tighnari,burst,combat3,Elemental Burst,元素爆发,Fashioner's Tanglevine Shaft,造生缠藤箭,,,"汇聚一切种子的力量，发射6枚能追踪敌人的缠藤箭，造成草元素伤害。
缠藤箭在命中后，将会产生次级缠藤箭，追踪附近的敌人，并在命中时造成草元素伤害。","Combines the power of all seeds to fire 6 Tanglevine Shafts that can track opponents and deal Dendro DMG.
After they hit, the Tanglevine Shafts will create a secondary wave of Tanglevine Shafts that can also track nearby opponents and deal Dendro DMG on hit.",Talent Fashioner's Tanglevine Shaft.png,https://genshin-impact.fandom.com/wiki/Fashioner%27s_Tanglevine_Shaft,https://genshin-impact.fandom.com/wiki/File%3ATalent_Fashioner%27s_Tanglevine_Shaft.png,https://static.wikia.nocookie.net/gensin-impact/images/3/30/Talent_Fashioner%27s_Tanglevine_Shaft.png/revision/latest?cb=20220824024454,ee142524018da3becce190dfcc3fb34f38e9c360
1059_T03.png,skipped_existing,unknown,1059,提纳里,Tighnari,passive,passive1,1st Ascension Passive,突破天赋1,Keen Sight,眼识殊明,,,提纳里发射花筥箭后，元素精通提升50点，持续4秒。,"After Tighnari fires a Wreath Arrow, his Elemental Mastery is increased by 50 for 4s.",Talent Keen Sight.png,https://genshin-impact.fandom.com/wiki/Keen_Sight,https://genshin-impact.fandom.com/wiki/File%3ATalent_Keen_Sight.png,https://static.wikia.nocookie.net/gensin-impact/images/7/77/Talent_Keen_Sight.png/revision/latest?cb=20220824024500,b384efadeb16b16837895806e144080018386e3c
1059_T04.png,skipped_existing,unknown,1059,提纳里,Tighnari,passive,passive2,4th Ascension Passive,突破天赋2,Scholarly Blade,诸叶辨通,,,"提纳里的每点元素精通，都会使其重击与造生缠藤箭造成的伤害提升0.06%。
通过这种方式，至多使上述攻击造成的伤害提升60%。","For every point of Elemental Mastery Tighnari possesses, his Charged Attack and Fashioner's Tanglevine Shaft DMG are increased by 0.06%.
The maximum DMG Bonus obtainable this way is 60%.",Talent Scholarly Blade.png,https://genshin-impact.fandom.com/wiki/Scholarly_Blade,https://genshin-impact.fandom.com/wiki/File%3ATalent_Scholarly_Blade.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e6/Talent_Scholarly_Blade.png/revision/latest?cb=20220824024502,093592b3786c3551aea81e77b4dcb56b8a48c784
1059_T05.png,downloaded,unknown,1059,提纳里,Tighnari,passive,passive3,Utility Passive,探索天赋,Encyclopedic Knowledge,闳览博物,,,在小地图上显示周围的须弥区域特产的位置。,Displays the location of nearby resources unique to Sumeru on the mini-map.,Talent Encyclopedic Knowledge.png,https://genshin-impact.fandom.com/wiki/Encyclopedic_Knowledge,https://genshin-impact.fandom.com/wiki/File%3ATalent_Encyclopedic_Knowledge.png,https://static.wikia.nocookie.net/gensin-impact/images/e/ee/Talent_Encyclopedic_Knowledge.png/revision/latest?cb=20220824024447,d00850e771e7f96f82900e4dcaa56794bda27bbd
1060_T01.png,downloaded,unknown,1060,多莉,Dori,skill,combat2,Elemental Skill,元素战技,Spirit-Warding Lamp: Troubleshooter Cannon,镇灵之灯·烦恼解决炮,,,"示意镇灵之灯向敌人发射断除烦恼炮，造成雷元素伤害。
断除烦恼炮命中后，将会产生2枚能自行追踪附近敌人的售后服务弹，造成雷元素伤害。","Directs a Spirit-Warding Lamp to fire off a Troubleshooter Shot at opponents, dealing Electro DMG.
After the Troubleshooter Shot hits, it will create 2 After-Sales Service Rounds that will automatically track nearby opponents and deal Electro DMG.",Talent Spirit-Warding Lamp Troubleshooter Cannon.png,https://genshin-impact.fandom.com/wiki/Spirit-Warding_Lamp_Troubleshooter_Cannon,https://genshin-impact.fandom.com/wiki/File%3ATalent_Spirit-Warding_Lamp_Troubleshooter_Cannon.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c8/Talent_Spirit-Warding_Lamp_Troubleshooter_Cannon.png/revision/latest?cb=20220909100329,9879511a8e5a1bf7505ac121f784dd57076749cc
1060_T02.png,downloaded,unknown,1060,多莉,Dori,burst,combat3,Elemental Burst,元素爆发,Alcazarzaray's Exactitude,卡萨扎莱宫的无微不至,,,"召唤灯中幽精，为顾客提供形形色色的帮助。

灯中幽精
会与附近的角色相连。与灯中幽精相连的角色将会：
·持续恢复生命值，回复量受益于多莉的生命值上限；
·持续获得元素能量；
·处于雷元素附着状态下。

此外，角色与灯中幽精之间的连接触碰敌人时，将每0.4秒对敌人造成一次雷元素伤害。

同时只能存在一个灯中幽精。","Summons forth the Jinni within the lamp to give the client various kinds of aid.

Jinni
Connects to a nearby character. The connected character will:
· Continuously restore HP based on Dori's Max HP.
· Continuously regenerate Energy.
· Be affected by Electro.
When the connector between the Jinni and the character touches opponents, it will deal one instance of Electro DMG to them every 0.4s.

Only one Jinni can exist at one time.",Talent Alcazarzaray's Exactitude.png,https://genshin-impact.fandom.com/wiki/Alcazarzaray%27s_Exactitude,https://genshin-impact.fandom.com/wiki/File%3ATalent_Alcazarzaray%27s_Exactitude.png,https://static.wikia.nocookie.net/gensin-impact/images/7/77/Talent_Alcazarzaray%27s_Exactitude.png/revision/latest?cb=20220909100037,594e3030fc15320187d4d70f3d4e157b3697865f
1060_T03.png,downloaded,unknown,1060,多莉,Dori,passive,passive1,1st Ascension Passive,突破天赋1,An Eye for Gold,披沙沥金,,,"与灯中幽精相连的角色在触发感电、月感电、超导、星超导、超载、原激化、超激化、超绽放、雷元素扩散或雷元素结晶反应后，镇灵之灯·烦恼解决炮的冷却时间缩短1秒。
该效果每3秒至多触发一次。","After a character connected to the Jinni triggers an Electro-Charged, Lunar-Charged, Superconduct, Stellar-Conduct, Overloaded, Quicken, Aggravate, Hyperbloom, Electro Swirl, or Electro Crystallize reaction, the CD of Spirit-Warding Lamp: Troubleshooter Cannon is decreased by 1s.
This effect can be triggered once every 3s.",Talent An Eye for Gold.png,https://genshin-impact.fandom.com/wiki/An_Eye_for_Gold,https://genshin-impact.fandom.com/wiki/File%3ATalent_An_Eye_for_Gold.png,https://static.wikia.nocookie.net/gensin-impact/images/a/ae/Talent_An_Eye_for_Gold.png/revision/latest?cb=20220909100023,c23f407c2663185b314c05c2dea29b32da6985fd
1060_T04.png,downloaded,unknown,1060,多莉,Dori,passive,passive2,4th Ascension Passive,突破天赋2,Compound Interest,利上加利,,,"镇灵之灯·烦恼解决炮的断除烦恼炮或售后服务弹命中敌人时，基于多莉的元素充能效率，每100%为多莉恢复5点元素能量。
每次施放镇灵之灯·烦恼解决炮只能通过这种方式恢复一次元素能量，并至多恢复15点元素能量。","When the Troubleshooter Shots or After-Sales Service Rounds from Spirit-Warding Lamp: Troubleshooter Cannon hit opponents, Dori will restore 5 Elemental Energy for every 100% Energy Recharge possessed.
Per Spirit-Warding Lamp: Troubleshooter Cannon, only one instance of Energy restoration can be triggered and a maximum of 15 Energy can be restored this way.",Talent Compound Interest.png,https://genshin-impact.fandom.com/wiki/Compound_Interest,https://genshin-impact.fandom.com/wiki/File%3ATalent_Compound_Interest.png,https://static.wikia.nocookie.net/gensin-impact/images/6/6e/Talent_Compound_Interest.png/revision/latest?cb=20220909100025,36a045b6be83615f82d2fbffbcfa549bc6ed9a78
1060_T05.png,skipped_existing,unknown,1060,多莉,Dori,passive,passive3,Utility Passive,探索天赋,Unexpected Order,意外订单,,,合成角色与武器培养素材时，有25%的概率返还部分合成材料。,Has a 25% chance to recover some of the materials used when crafting Character and Weapon Materials.,Talent Unexpected Order.png,https://genshin-impact.fandom.com/wiki/Unexpected_Order,https://genshin-impact.fandom.com/wiki/File%3ATalent_Unexpected_Order.png,https://static.wikia.nocookie.net/gensin-impact/images/d/dc/Talent_Unexpected_Order.png/revision/latest?cb=20220909100030,2856bce40615d7d0af57a658ac844c7e0cd220d3
1061_T01.png,downloaded,unknown,1061,赛诺,Cyno,skill,combat2,Elemental Skill,元素战技,Secret Rite: Chasmic Soulfarer,秘仪·律渊渡魂,,,"疾速突进，对路径上的敌人造成雷元素伤害。

当赛诺处于元素爆发「圣仪·煟煌随狼行」的启途誓使状态下时，将转而施展冥祭，释放惊雷的力量，造成雷元素范围伤害，并延长启途誓使状态的持续时间。","Performs a swift thrust, dealing Electro DMG to opponents along the path.

When Cyno is under the Pactsworn Pathclearer state triggered by Sacred Rite: Wolf's Swiftness, he will instead unleash a Mortuary Rite that deals thunderous AoE Electro DMG and extends the duration of Pactsworn Pathclearer.",Talent Secret Rite Chasmic Soulfarer.png,https://genshin-impact.fandom.com/wiki/Secret_Rite_Chasmic_Soulfarer,https://genshin-impact.fandom.com/wiki/File%3ATalent_Secret_Rite_Chasmic_Soulfarer.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e3/Talent_Secret_Rite_Chasmic_Soulfarer.png/revision/latest?cb=20220928021214,6b27d92ff98decc1194d873ba8d96931cdd5924a
1061_T02.png,downloaded,unknown,1061,赛诺,Cyno,burst,combat3,Elemental Burst,元素爆发,Sacred Rite: Wolf's Swiftness,圣仪·煟煌随狼行,,,"唤请神灵凭依，化身「启途誓使」。

启途誓使
将赛诺的普通攻击、重击与下落攻击造成的伤害转为无法被附魔覆盖的雷元素伤害；
·赛诺的元素精通提升，抗打断能力提高，并免疫感电反应造成的伤害。

效果将在赛诺退场时解除，至多持续18秒。","Calls upon a divine spirit to indwell him, morphing into the Pactsworn Pathclearer.

Pactsworn Pathclearer
Cyno's Normal, Charged, and Plunging Attacks will be converted to Electro DMG that cannot be overridden.
·Cyno's Elemental Mastery and resistance to interruption will increase, and he gains immunity to Electro-Charged DMG.

This effect will be canceled when Cyno leaves the field and lasts a maximum of 18s.",Talent Sacred Rite Wolf's Swiftness.png,https://genshin-impact.fandom.com/wiki/Sacred_Rite_Wolf%27s_Swiftness,https://genshin-impact.fandom.com/wiki/File%3ATalent_Sacred_Rite_Wolf%27s_Swiftness.png,https://static.wikia.nocookie.net/gensin-impact/images/a/a0/Talent_Sacred_Rite_Wolf%27s_Swiftness.png/revision/latest?cb=20220928021204,f923846534608c2d63c446e5aaee2a80c0d90444
